code,modifier,canonical_key,work_rvu,status_indicator,global_indicator,description,source_file,source_year
D9944,,D9944|,0.00,R,YYY,"Occ guard, hard, full arch",PPRRVU2026_Apr_nonQPP.csv,2026
D9945,,D9945|,0.00,R,YYY,"Occ guard, soft, full arch",PPRRVU2026_Apr_nonQPP.csv,2026
D9946,,D9946|,0.00,R,YYY,"Occ guard, hard, part arch",PPRRVU2026_Apr_nonQPP.csv,2026
D9947,,D9947|,0.00,N,XXX,Sleep apnea appliance,PPRRVU2026_Apr_nonQPP.csv,2026
D9948,,D9948|,0.00,N,YYY,Adjust sleep apnea appliance,PPRRVU2026_Apr_nonQPP.csv,2026
D9949,,D9949|,0.00,N,YYY,Repair sleep apnea appliance,PPRRVU2026_Apr_nonQPP.csv,2026
D9950,,D9950|,0.00,R,XXX,Occlusion analysis,PPRRVU2026_Apr_nonQPP.csv,2026
D9951,,D9951|,0.00,R,XXX,Limited occlusal adjustment,PPRRVU2026_Apr_nonQPP.csv,2026
D9952,,D9952|,0.00,R,XXX,Complete occlusal adjustment,PPRRVU2026_Apr_nonQPP.csv,2026
D9953,,D9953|,0.00,N,XXX,Reline sleep apnea appliance,PPRRVU2026_Apr_nonQPP.csv,2026
D9954,,D9954|,0.00,N,XXX,Fab/del oral appliance thxpy,PPRRVU2026_Apr_nonQPP.csv,2026
D9955,,D9955|,0.00,R,YYY,Oral app thxpy titration vis,PPRRVU2026_Apr_nonQPP.csv,2026
D9956,,D9956|,0.00,R,YYY,Admin home sleep apnea test,PPRRVU2026_Apr_nonQPP.csv,2026
D9957,,D9957|,0.00,R,YYY,Screening sleep disorders,PPRRVU2026_Apr_nonQPP.csv,2026
D9959,,D9959|,0.00,R,YYY,Unspec sleep ap proc,PPRRVU2026_Apr_nonQPP.csv,2026
D9961,,D9961|,0.00,R,XXX,Dup/copy patient's records,PPRRVU2026_Apr_nonQPP.csv,2026
D9970,,D9970|,0.00,R,YYY,Enamel microabrasion,PPRRVU2026_Apr_nonQPP.csv,2026
D9971,,D9971|,0.00,R,YYY,Odontoplasty per tooth,PPRRVU2026_Apr_nonQPP.csv,2026
D9972,,D9972|,0.00,R,YYY,Extrnl bleaching per arch,PPRRVU2026_Apr_nonQPP.csv,2026
D9973,,D9973|,0.00,R,YYY,Extrnl bleaching per tooth,PPRRVU2026_Apr_nonQPP.csv,2026
D9974,,D9974|,0.00,R,YYY,Intrnl bleaching per tooth,PPRRVU2026_Apr_nonQPP.csv,2026
D9975,,D9975|,0.00,R,YYY,External bleaching home app,PPRRVU2026_Apr_nonQPP.csv,2026
D9985,,D9985|,0.00,I,XXX,Sales tax,PPRRVU2026_Apr_nonQPP.csv,2026
D9986,,D9986|,0.00,I,XXX,Missed appointment,PPRRVU2026_Apr_nonQPP.csv,2026
D9987,,D9987|,0.00,I,XXX,Cancelled appointment,PPRRVU2026_Apr_nonQPP.csv,2026
D9990,,D9990|,0.00,R,XXX,Trans or sign language svcs,PPRRVU2026_Apr_nonQPP.csv,2026
D9991,,D9991|,0.00,R,XXX,"Case mgmt, appt barriers",PPRRVU2026_Apr_nonQPP.csv,2026
D9992,,D9992|,0.00,R,XXX,"Case mgmt, care coordination",PPRRVU2026_Apr_nonQPP.csv,2026
D9993,,D9993|,0.00,R,XXX,"Case mgmt, interviewing",PPRRVU2026_Apr_nonQPP.csv,2026
D9994,,D9994|,0.00,R,XXX,"Case mgmt, pt education",PPRRVU2026_Apr_nonQPP.csv,2026
D9995,,D9995|,0.00,R,XXX,Teledentistry real-time,PPRRVU2026_Apr_nonQPP.csv,2026
D9996,,D9996|,0.00,R,XXX,Teledentistry dent review,PPRRVU2026_Apr_nonQPP.csv,2026
D9997,,D9997|,0.00,R,XXX,Dent case mgmt special needs,PPRRVU2026_Apr_nonQPP.csv,2026
D9999,,D9999|,0.00,R,XXX,Adjunctive procedure,PPRRVU2026_Apr_nonQPP.csv,2026
G0008,,G0008|,0.00,X,XXX,Admin influenza virus vac,PPRRVU2026_Apr_nonQPP.csv,2026
G0009,,G0009|,0.00,X,XXX,Admin pneumococcal vaccine,PPRRVU2026_Apr_nonQPP.csv,2026
G0010,,G0010|,0.00,X,XXX,Admin hepatitis b vaccine,PPRRVU2026_Apr_nonQPP.csv,2026
G0011,,G0011|,0.45,A,XXX,"Hiv prep counsel, md 15-30m",PPRRVU2026_Apr_nonQPP.csv,2026
G0012,,G0012|,0.17,A,XXX,Injection of hiv prep drug,PPRRVU2026_Apr_nonQPP.csv,2026
G0013,,G0013|,0.18,A,XXX,"Hiv prep counsel, clin staff",PPRRVU2026_Apr_nonQPP.csv,2026
G0017,,G0017|,4.70,A,XXX,Crisis psychotherapy 60m,PPRRVU2026_Apr_nonQPP.csv,2026
G0018,,G0018|,2.25,A,ZZZ,Crisis psychotherapy add 30m,PPRRVU2026_Apr_nonQPP.csv,2026
G0019,,G0019|,1.00,A,XXX,Comm hlth intg svs sdoh 60mn,PPRRVU2026_Apr_nonQPP.csv,2026
G0022,,G0022|,0.70,A,ZZZ,Comm hlth intg svs add 30 m,PPRRVU2026_Apr_nonQPP.csv,2026
G0023,,G0023|,1.00,A,XXX,Pin service 60m per month,PPRRVU2026_Apr_nonQPP.csv,2026
G0024,,G0024|,0.70,A,ZZZ,Pin srv add 30 min pr m,PPRRVU2026_Apr_nonQPP.csv,2026
G0027,,G0027|,0.00,X,XXX,Semen analysis,PPRRVU2026_Apr_nonQPP.csv,2026
G0029,,G0029|,0.00,M,XXX,No tob scr/cess int,PPRRVU2026_Apr_nonQPP.csv,2026
G0030,,G0030|,0.00,M,XXX,Pt scr tob & cess int,PPRRVU2026_Apr_nonQPP.csv,2026
G0031,,G0031|,0.00,M,XXX,Pall serv during meas,PPRRVU2026_Apr_nonQPP.csv,2026
G0032,,G0032|,0.00,M,XXX,2+ antipsy schiz,PPRRVU2026_Apr_nonQPP.csv,2026
G0033,,G0033|,0.00,M,XXX,2+ benzo seiz,PPRRVU2026_Apr_nonQPP.csv,2026
G0034,,G0034|,0.00,M,XXX,Pall serv during meas,PPRRVU2026_Apr_nonQPP.csv,2026
G0035,,G0035|,0.00,M,XXX,Pt ed pos 23,PPRRVU2026_Apr_nonQPP.csv,2026
G0036,,G0036|,0.00,M,XXX,Pt/ptn decln assess,PPRRVU2026_Apr_nonQPP.csv,2026
G0037,,G0037|,0.00,M,XXX,Pt not able to participate,PPRRVU2026_Apr_nonQPP.csv,2026
G0038,,G0038|,0.00,M,XXX,Clin pt no ref,PPRRVU2026_Apr_nonQPP.csv,2026
G0039,,G0039|,0.00,M,XXX,"Pt no ref, rn spec",PPRRVU2026_Apr_nonQPP.csv,2026
G0040,,G0040|,0.00,M,XXX,Pt phys/occ therapy,PPRRVU2026_Apr_nonQPP.csv,2026
G0041,,G0041|,0.00,M,XXX,Pt/ptn decln referral,PPRRVU2026_Apr_nonQPP.csv,2026
G0042,,G0042|,0.00,M,XXX,Ref to therapy,PPRRVU2026_Apr_nonQPP.csv,2026
G0043,,G0043|,0.00,M,XXX,Pt mech pros ht valv,PPRRVU2026_Apr_nonQPP.csv,2026
G0044,,G0044|,0.00,M,XXX,Pt mitral stenosis,PPRRVU2026_Apr_nonQPP.csv,2026
G0045,,G0045|,0.00,M,XXX,Mrs 90 days post stk,PPRRVU2026_Apr_nonQPP.csv,2026
G0046,,G0046|,0.00,M,XXX,No mrs 90 days post stk,PPRRVU2026_Apr_nonQPP.csv,2026
G0047,,G0047|,0.00,M,XXX,Ped blunt hd traum,PPRRVU2026_Apr_nonQPP.csv,2026
G0048,,G0048|,0.00,M,XXX,Pall serv during meas,PPRRVU2026_Apr_nonQPP.csv,2026
G0049,,G0049|,0.00,M,XXX,Main hemo in-cntr,PPRRVU2026_Apr_nonQPP.csv,2026
G0050,,G0050|,0.00,M,XXX,Pt w/ lmted life expec,PPRRVU2026_Apr_nonQPP.csv,2026
G0051,,G0051|,0.00,M,XXX,Pt hospice mnth,PPRRVU2026_Apr_nonQPP.csv,2026
G0052,,G0052|,0.00,M,XXX,Pt peri dialysis dur mo,PPRRVU2026_Apr_nonQPP.csv,2026
G0053,,G0053|,0.00,M,XXX,Adv rheum pt care mvp,PPRRVU2026_Apr_nonQPP.csv,2026
G0054,,G0054|,0.00,M,XXX,Strk cr prev pos outcme mvp,PPRRVU2026_Apr_nonQPP.csv,2026
G0055,,G0055|,0.00,M,XXX,Adv care heart dx mvp,PPRRVU2026_Apr_nonQPP.csv,2026
G0057,,G0057|,0.00,M,XXX,Best pct pt safety em mvp,PPRRVU2026_Apr_nonQPP.csv,2026
G0058,,G0058|,0.00,M,XXX,Imprv care le jnt repr mvp,PPRRVU2026_Apr_nonQPP.csv,2026
G0059,,G0059|,0.00,M,XXX,Pt sfty pos exp w aneth mvp,PPRRVU2026_Apr_nonQPP.csv,2026
G0060,,G0060|,0.00,M,XXX,Allergy/immunology ss,PPRRVU2026_Apr_nonQPP.csv,2026
G0061,,G0061|,0.00,M,XXX,Anesthesiology ss,PPRRVU2026_Apr_nonQPP.csv,2026
G0062,,G0062|,0.00,M,XXX,Audiology ss,PPRRVU2026_Apr_nonQPP.csv,2026
G0063,,G0063|,0.00,M,XXX,Cardiology ss,PPRRVU2026_Apr_nonQPP.csv,2026
G0064,,G0064|,0.00,M,XXX,Cert nurse midwife ss,PPRRVU2026_Apr_nonQPP.csv,2026
G0065,,G0065|,0.00,M,XXX,Chiropractic ss,PPRRVU2026_Apr_nonQPP.csv,2026
G0066,,G0066|,0.00,M,XXX,Clinical social work ss,PPRRVU2026_Apr_nonQPP.csv,2026
G0067,,G0067|,0.00,M,XXX,Dentistry ss,PPRRVU2026_Apr_nonQPP.csv,2026
G0068,,G0068|,0.00,X,XXX,Adm iv infusion drug in home,PPRRVU2026_Apr_nonQPP.csv,2026
G0069,,G0069|,0.00,X,XXX,Adm sq infusion drug in home,PPRRVU2026_Apr_nonQPP.csv,2026
G0070,,G0070|,0.00,X,XXX,Adm of chemo drug in home,PPRRVU2026_Apr_nonQPP.csv,2026
G0076,,G0076|,1.01,A,XXX,Care manag h vst new pt 20 m,PPRRVU2026_Apr_nonQPP.csv,2026
G0077,,G0077|,1.52,A,XXX,Care manag h vst new pt 30 m,PPRRVU2026_Apr_nonQPP.csv,2026
G0078,,G0078|,2.53,A,XXX,Care manag h vst new pt 45 m,PPRRVU2026_Apr_nonQPP.csv,2026
G0079,,G0079|,3.38,A,XXX,Care manag h vst new pt 60 m,PPRRVU2026_Apr_nonQPP.csv,2026
G0080,,G0080|,4.09,A,XXX,Care manag h vst new pt 75 m,PPRRVU2026_Apr_nonQPP.csv,2026
G0081,,G0081|,1.00,A,XXX,Care man h v ext pt 20 mi,PPRRVU2026_Apr_nonQPP.csv,2026
G0082,,G0082|,1.56,A,XXX,Care man h v ext pt 30 m,PPRRVU2026_Apr_nonQPP.csv,2026
G0083,,G0083|,2.33,A,XXX,Care man h v ext pt 45 m,PPRRVU2026_Apr_nonQPP.csv,2026
G0084,,G0084|,3.28,A,XXX,Care man h v ext pt 60 m,PPRRVU2026_Apr_nonQPP.csv,2026
G0085,,G0085|,4.09,A,XXX,Care man h v ext pt 75 m,PPRRVU2026_Apr_nonQPP.csv,2026
G0086,,G0086|,1.25,A,XXX,Care man home care plan 30 m,PPRRVU2026_Apr_nonQPP.csv,2026
G0087,,G0087|,1.80,A,XXX,Care man home care plan 60 m,PPRRVU2026_Apr_nonQPP.csv,2026
G0088,,G0088|,0.00,X,XXX,Adm iv drug 1st home visit,PPRRVU2026_Apr_nonQPP.csv,2026
G0089,,G0089|,0.00,X,XXX,Adm subq drug 1st home visit,PPRRVU2026_Apr_nonQPP.csv,2026
G0090,,G0090|,0.00,X,XXX,Adm iv chemo 1st home visit,PPRRVU2026_Apr_nonQPP.csv,2026
G0101,,G0101|,0.44,A,XXX,Ca screen;pelvic/breast exam,PPRRVU2026_Apr_nonQPP.csv,2026
G0102,,G0102|,0.18,A,XXX,Prostate ca screening; dre,PPRRVU2026_Apr_nonQPP.csv,2026
G0103,,G0103|,0.00,X,XXX,Psa screening,PPRRVU2026_Apr_nonQPP.csv,2026
G0104,,G0104|,0.82,A,000,Ca screen;flexi sigmoidscope,PPRRVU2026_Apr_nonQPP.csv,2026
G0105,,G0105|,3.18,A,000,Colorectal scrn; hi risk ind,PPRRVU2026_Apr_nonQPP.csv,2026
G0105,53,G0105|53,1.59,A,000,Colorectal scrn; hi risk ind,PPRRVU2026_Apr_nonQPP.csv,2026
G0108,,G0108|,0.90,A,XXX,Diab manage trn  per indiv,PPRRVU2026_Apr_nonQPP.csv,2026
G0109,,G0109|,0.25,A,XXX,Diab manage trn ind/group,PPRRVU2026_Apr_nonQPP.csv,2026
G0117,,G0117|,0.44,T,XXX,Glaucoma scrn hgh risk direc,PPRRVU2026_Apr_nonQPP.csv,2026
G0118,,G0118|,0.17,T,XXX,Glaucoma scrn hgh risk direc,PPRRVU2026_Apr_nonQPP.csv,2026
G0121,,G0121|,3.18,A,000,Colon ca scrn not hi rsk ind,PPRRVU2026_Apr_nonQPP.csv,2026
G0121,53,G0121|53,1.59,A,000,Colon ca scrn not hi rsk ind,PPRRVU2026_Apr_nonQPP.csv,2026
G0123,,G0123|,0.00,X,XXX,Screen cerv/vag thin layer,PPRRVU2026_Apr_nonQPP.csv,2026
G0124,,G0124|,0.25,A,XXX,Screen c/v thin layer by md,PPRRVU2026_Apr_nonQPP.csv,2026
G0127,,G0127|,0.17,R,000,Trim nail(s),PPRRVU2026_Apr_nonQPP.csv,2026
G0128,,G0128|,0.00,R,XXX,Corf skilled nursing service,PPRRVU2026_Apr_nonQPP.csv,2026
G0129,,G0129|,0.00,X,XXX,Php/iop ot service,PPRRVU2026_Apr_nonQPP.csv,2026
G0130,,G0130|,0.21,A,XXX,Single energy x-ray study,PPRRVU2026_Apr_nonQPP.csv,2026
G0130,26,G0130|26,0.21,A,XXX,Single energy x-ray study,PPRRVU2026_Apr_nonQPP.csv,2026
G0130,TC,G0130|TC,0.00,A,XXX,Single energy x-ray study,PPRRVU2026_Apr_nonQPP.csv,2026
G0136,,G0136|,0.18,A,XXX,Adm of pa/n assess 5-15 m,PPRRVU2026_Apr_nonQPP.csv,2026
G0137,,G0137|,0.00,X,ZZZ,"Inten outpt svs,min 9 pr 7 d",PPRRVU2026_Apr_nonQPP.csv,2026
G0138,,G0138|,0.21,A,XXX,Iv cipaglucosidase alfa-atga,PPRRVU2026_Apr_nonQPP.csv,2026
G0140,,G0140|,1.00,A,XXX,Nav srv peer sup 60 min pr m,PPRRVU2026_Apr_nonQPP.csv,2026
G0141,,G0141|,0.25,A,XXX,"Scr c/v cyto,autosys and md",PPRRVU2026_Apr_nonQPP.csv,2026
G0143,,G0143|,0.00,X,XXX,"Scr c/v cyto,thinlayer,rescr",PPRRVU2026_Apr_nonQPP.csv,2026
G0144,,G0144|,0.00,X,XXX,"Scr c/v cyto,thinlayer,rescr",PPRRVU2026_Apr_nonQPP.csv,2026
G0145,,G0145|,0.00,X,XXX,"Scr c/v cyto,thinlayer,rescr",PPRRVU2026_Apr_nonQPP.csv,2026
G0146,,G0146|,0.70,A,ZZZ,Nav srv peer sup add 30 pr m,PPRRVU2026_Apr_nonQPP.csv,2026
G0147,,G0147|,0.00,X,XXX,"Scr c/v cyto, automated sys",PPRRVU2026_Apr_nonQPP.csv,2026
G0148,,G0148|,0.00,X,XXX,"Scr c/v cyto, autosys, rescr",PPRRVU2026_Apr_nonQPP.csv,2026
G0151,,G0151|,0.00,X,XXX,"Hhcp-serv of pt,ea 15 min",PPRRVU2026_Apr_nonQPP.csv,2026
G0152,,G0152|,0.00,X,XXX,"Hhcp-serv of ot,ea 15 min",PPRRVU2026_Apr_nonQPP.csv,2026
G0153,,G0153|,0.00,X,XXX,"Hhcp-svs of s/l path,ea 15mn",PPRRVU2026_Apr_nonQPP.csv,2026
G0155,,G0155|,0.00,X,XXX,"Hhcp-svs of csw,ea 15 min",PPRRVU2026_Apr_nonQPP.csv,2026
G0156,,G0156|,0.00,X,XXX,"Hhcp-svs of aide,ea 15 min",PPRRVU2026_Apr_nonQPP.csv,2026
G0157,,G0157|,0.00,E,XXX,Hhc pt assistant ea 15,PPRRVU2026_Apr_nonQPP.csv,2026
G0158,,G0158|,0.00,E,XXX,Hhc ot assistant ea 15,PPRRVU2026_Apr_nonQPP.csv,2026
G0159,,G0159|,0.00,E,XXX,Hhc pt maint ea 15 min,PPRRVU2026_Apr_nonQPP.csv,2026
G0160,,G0160|,0.00,E,XXX,Hhc occup therapy ea 15,PPRRVU2026_Apr_nonQPP.csv,2026
G0161,,G0161|,0.00,E,XXX,Hhc slp ea 15 min,PPRRVU2026_Apr_nonQPP.csv,2026
G0162,,G0162|,0.00,E,XXX,"Hhc rn e&m plan svs, 15 min",PPRRVU2026_Apr_nonQPP.csv,2026
G0166,,G0166|,0.00,A,XXX,"Extrnl counterpulse, per tx",PPRRVU2026_Apr_nonQPP.csv,2026
G0168,,G0168|,0.30,A,000,Wound closure by adhesive,PPRRVU2026_Apr_nonQPP.csv,2026
G0175,,G0175|,0.00,X,XXX,"Opps service,sched team conf",PPRRVU2026_Apr_nonQPP.csv,2026
G0176,,G0176|,0.00,X,XXX,Opps/php/iop; activity thrpy,PPRRVU2026_Apr_nonQPP.csv,2026
G0177,,G0177|,0.00,X,XXX,Opps/php/iop; train & educ,PPRRVU2026_Apr_nonQPP.csv,2026
G0179,,G0179|,0.44,A,XXX,Md recertification hha pt,PPRRVU2026_Apr_nonQPP.csv,2026
G0180,,G0180|,0.65,A,XXX,Md certification hha patient,PPRRVU2026_Apr_nonQPP.csv,2026
G0181,,G0181|,1.73,A,XXX,Home health care supervision,PPRRVU2026_Apr_nonQPP.csv,2026
G0182,,G0182|,1.73,A,XXX,Hospice care supervision,PPRRVU2026_Apr_nonQPP.csv,2026
G0183,,G0183|,0.00,C,XXX,Software meas of cardiac vol,PPRRVU2026_Apr_nonQPP.csv,2026
G0186,,G0186|,0.00,C,YYY,"Dstry eye lesn,fdr vssl tech",PPRRVU2026_Apr_nonQPP.csv,2026
G0219,,G0219|,0.00,N,XXX,Pet img wholbod melano nonco,PPRRVU2026_Apr_nonQPP.csv,2026
G0219,26,G0219|26,0.00,N,XXX,Pet img wholbod melano nonco,PPRRVU2026_Apr_nonQPP.csv,2026
G0219,TC,G0219|TC,0.00,N,XXX,Pet img wholbod melano nonco,PPRRVU2026_Apr_nonQPP.csv,2026
G0235,,G0235|,0.00,N,XXX,Pet not otherwise specified,PPRRVU2026_Apr_nonQPP.csv,2026
G0235,26,G0235|26,0.00,N,XXX,Pet not otherwise specified,PPRRVU2026_Apr_nonQPP.csv,2026
G0235,TC,G0235|TC,0.00,N,XXX,Pet not otherwise specified,PPRRVU2026_Apr_nonQPP.csv,2026
G0237,,G0237|,0.00,A,XXX,Therapeutic procd strg endur,PPRRVU2026_Apr_nonQPP.csv,2026
G0238,,G0238|,0.00,A,XXX,"Oth resp proc, indiv",PPRRVU2026_Apr_nonQPP.csv,2026
G0239,,G0239|,0.00,A,XXX,"Oth resp proc, group",PPRRVU2026_Apr_nonQPP.csv,2026
G0245,,G0245|,0.86,R,XXX,Initial foot exam pt lops,PPRRVU2026_Apr_nonQPP.csv,2026
G0246,,G0246|,0.44,R,XXX,Followup eval of foot pt lop,PPRRVU2026_Apr_nonQPP.csv,2026
G0247,,G0247|,0.49,R,ZZZ,Routine footcare pt w lops,PPRRVU2026_Apr_nonQPP.csv,2026
G0248,,G0248|,0.00,R,XXX,Demonstrate use home inr mon,PPRRVU2026_Apr_nonQPP.csv,2026
G0249,,G0249|,0.00,R,XXX,Provide inr test mater/equip,PPRRVU2026_Apr_nonQPP.csv,2026
G0250,,G0250|,0.18,R,XXX,Md inr test revie inter mgmt,PPRRVU2026_Apr_nonQPP.csv,2026
G0252,,G0252|,0.00,N,XXX,Pet imaging initial dx,PPRRVU2026_Apr_nonQPP.csv,2026
G0252,26,G0252|26,1.46,N,XXX,Pet imaging initial dx,PPRRVU2026_Apr_nonQPP.csv,2026
G0252,TC,G0252|TC,0.00,N,XXX,Pet imaging initial dx,PPRRVU2026_Apr_nonQPP.csv,2026
G0255,,G0255|,0.00,N,XXX,Current percep threshold tst,PPRRVU2026_Apr_nonQPP.csv,2026
G0255,26,G0255|26,0.00,N,XXX,Current percep threshold tst,PPRRVU2026_Apr_nonQPP.csv,2026
G0255,TC,G0255|TC,0.00,N,XXX,Current percep threshold tst,PPRRVU2026_Apr_nonQPP.csv,2026
G0257,,G0257|,0.00,E,XXX,Unsched dialysis esrd pt hos,PPRRVU2026_Apr_nonQPP.csv,2026
G0259,,G0259|,0.00,E,XXX,Inject for sacroiliac joint,PPRRVU2026_Apr_nonQPP.csv,2026
G0260,,G0260|,0.00,E,XXX,Inj for sacroiliac jt anesth,PPRRVU2026_Apr_nonQPP.csv,2026
G0268,,G0268|,0.59,A,000,Removal of impacted wax md,PPRRVU2026_Apr_nonQPP.csv,2026
G0269,,G0269|,0.00,B,XXX,Occlusive device in vein art,PPRRVU2026_Apr_nonQPP.csv,2026
G0270,,G0270|,0.45,A,XXX,Mnt subs tx for change dx,PPRRVU2026_Apr_nonQPP.csv,2026
G0271,,G0271|,0.25,A,XXX,Group mnt 2 or more 30 mins,PPRRVU2026_Apr_nonQPP.csv,2026
G0276,,G0276|,6.99,R,000,Pild/placebo control clin tr,PPRRVU2026_Apr_nonQPP.csv,2026
G0277,,G0277|,0.00,A,XXX,"Hbot, full body chamber, 30m",PPRRVU2026_Apr_nonQPP.csv,2026
G0278,,G0278|,0.24,A,ZZZ,"Iliac art angio,cardiac cath",PPRRVU2026_Apr_nonQPP.csv,2026
G0279,,G0279|,0.59,A,ZZZ,"Tomosynthesis, mammo",PPRRVU2026_Apr_nonQPP.csv,2026
G0279,26,G0279|26,0.59,A,ZZZ,"Tomosynthesis, mammo",PPRRVU2026_Apr_nonQPP.csv,2026
G0279,TC,G0279|TC,0.00,A,ZZZ,"Tomosynthesis, mammo",PPRRVU2026_Apr_nonQPP.csv,2026
G0281,,G0281|,0.18,A,XXX,Elec stim unattend for press,PPRRVU2026_Apr_nonQPP.csv,2026
G0282,,G0282|,0.00,N,XXX,Elect stim wound care not pd,PPRRVU2026_Apr_nonQPP.csv,2026
G0283,,G0283|,0.18,A,XXX,Elec stim other than wound,PPRRVU2026_Apr_nonQPP.csv,2026
G0288,,G0288|,0.00,A,XXX,"Recon, cta for surg plan",PPRRVU2026_Apr_nonQPP.csv,2026
G0289,,G0289|,1.44,A,ZZZ,"Arthro, loose body + chondro",PPRRVU2026_Apr_nonQPP.csv,2026
G0293,,G0293|,0.00,E,XXX,"Non-cov surg proc,clin trial",PPRRVU2026_Apr_nonQPP.csv,2026
G0294,,G0294|,0.00,E,XXX,"Non-cov proc, clinical trial",PPRRVU2026_Apr_nonQPP.csv,2026
G0295,,G0295|,0.00,N,XXX,Electromagnetic therapy onc,PPRRVU2026_Apr_nonQPP.csv,2026
G0296,,G0296|,0.52,A,XXX,Visit to determ ldct elig,PPRRVU2026_Apr_nonQPP.csv,2026
G0299,,G0299|,0.00,X,XXX,Hhs/hospice of rn ea 15 min,PPRRVU2026_Apr_nonQPP.csv,2026
G0300,,G0300|,0.00,X,XXX,Hhs/hospice of lpn ea 15 min,PPRRVU2026_Apr_nonQPP.csv,2026
G0302,,G0302|,0.00,X,XXX,Pre-op service lvrs complete,PPRRVU2026_Apr_nonQPP.csv,2026
G0303,,G0303|,0.00,X,XXX,Pre-op service lvrs 10-15dos,PPRRVU2026_Apr_nonQPP.csv,2026
G0304,,G0304|,0.00,X,XXX,Pre-op service lvrs 1-9 dos,PPRRVU2026_Apr_nonQPP.csv,2026
G0305,,G0305|,0.00,X,XXX,Post op service lvrs min 6,PPRRVU2026_Apr_nonQPP.csv,2026
G0306,,G0306|,0.00,X,XXX,Cbc/diffwbc w/o platelet,PPRRVU2026_Apr_nonQPP.csv,2026
G0307,,G0307|,0.00,X,XXX,Cbc without platelet,PPRRVU2026_Apr_nonQPP.csv,2026
G0310,,G0310|,0.00,I,XXX,Immunize counsel 5-15 min,PPRRVU2026_Apr_nonQPP.csv,2026
G0311,,G0311|,0.00,I,XXX,Immunize counsel 16-30 mins,PPRRVU2026_Apr_nonQPP.csv,2026
G0312,,G0312|,0.00,I,XXX,Immunize couns < 21yr 5-15 m,PPRRVU2026_Apr_nonQPP.csv,2026
G0313,,G0313|,0.00,I,XXX,Immunize couns < 21yr 6-30 m,PPRRVU2026_Apr_nonQPP.csv,2026
G0314,,G0314|,0.00,I,XXX,Counsel immune <21 16-30 m,PPRRVU2026_Apr_nonQPP.csv,2026
G0315,,G0315|,0.00,I,XXX,Counsel immune <21  5-15 m,PPRRVU2026_Apr_nonQPP.csv,2026
G0316,,G0316|,0.61,A,ZZZ,Prolong inpt eval add15 m,PPRRVU2026_Apr_nonQPP.csv,2026
G0317,,G0317|,0.61,A,ZZZ,Prolong nursin fac eval 15m,PPRRVU2026_Apr_nonQPP.csv,2026
G0318,,G0318|,0.61,A,ZZZ,Prolong home eval add 15m,PPRRVU2026_Apr_nonQPP.csv,2026
G0320,,G0320|,0.00,X,XXX,Two-way audio and video hhs,PPRRVU2026_Apr_nonQPP.csv,2026
G0321,,G0321|,0.00,X,XXX,Audio-only hhs,PPRRVU2026_Apr_nonQPP.csv,2026
G0322,,G0322|,0.00,X,XXX,Home h physio data collec tr,PPRRVU2026_Apr_nonQPP.csv,2026
G0323,,G0323|,0.93,A,XXX,Care manage beh svs 20mins,PPRRVU2026_Apr_nonQPP.csv,2026
G0327,,G0327|,0.00,X,XXX,Colon ca scrn;bld-bsd biomrk,PPRRVU2026_Apr_nonQPP.csv,2026
G0328,,G0328|,0.00,X,XXX,Fecal blood scrn immunoassay,PPRRVU2026_Apr_nonQPP.csv,2026
G0329,,G0329|,0.06,A,XXX,Electromagntic tx for ulcers,PPRRVU2026_Apr_nonQPP.csv,2026
G0330,,G0330|,0.00,X,XXX,Facility svs dental rehab,PPRRVU2026_Apr_nonQPP.csv,2026
G0333,,G0333|,0.00,X,XXX,Dispense fee initial 30 day,PPRRVU2026_Apr_nonQPP.csv,2026
G0337,,G0337|,1.42,X,XXX,Hospice evaluation preelecti,PPRRVU2026_Apr_nonQPP.csv,2026
G0339,,G0339|,0.00,C,XXX,"Robot lin-radsurg com, first",PPRRVU2026_Apr_nonQPP.csv,2026
G0340,,G0340|,0.00,C,XXX,Robt lin-radsurg fractx 2-5,PPRRVU2026_Apr_nonQPP.csv,2026
G0341,,G0341|,6.81,A,000,Percutaneous islet celltrans,PPRRVU2026_Apr_nonQPP.csv,2026
G0342,,G0342|,11.62,A,090,Laparoscopy islet cell trans,PPRRVU2026_Apr_nonQPP.csv,2026
G0343,,G0343|,19.35,A,090,Laparotomy islet cell transp,PPRRVU2026_Apr_nonQPP.csv,2026
G0372,,G0372|,0.17,A,XXX,Md service required for pmd,PPRRVU2026_Apr_nonQPP.csv,2026
G0378,,G0378|,0.00,X,XXX,Hospital observation per hr,PPRRVU2026_Apr_nonQPP.csv,2026
G0379,,G0379|,0.00,X,XXX,Direct refer hospital observ,PPRRVU2026_Apr_nonQPP.csv,2026
G0380,,G0380|,0.00,X,XXX,Lev 1 hosp type b ed visit,PPRRVU2026_Apr_nonQPP.csv,2026
G0381,,G0381|,0.00,X,XXX,Lev 2 hosp type b ed visit,PPRRVU2026_Apr_nonQPP.csv,2026
G0382,,G0382|,0.00,X,XXX,Lev 3 hosp type b ed visit,PPRRVU2026_Apr_nonQPP.csv,2026
G0383,,G0383|,0.00,X,XXX,Lev 4 hosp type b ed visit,PPRRVU2026_Apr_nonQPP.csv,2026
